name,adress,latitude,longitude
梅田HEP FIVE7階店,大阪府 大阪市北区 角田町5-15 HEP FIVE 7F,135.50046,34.70404
梅田エスト店,大阪府 大阪市北区 角田町3-25 EST,135.50078,34.7049
阪急サン広場地下通り店,大阪府 大阪市北区 角田町8-47 阪急サン広場地下通り 地下1階,135.49873,34.70295
梅田HEP FIVE3階店,大阪府 大阪市北区 角田町5-15 HEP FIVE 3階,135.50046,34.70404
大丸梅田店,大阪府 大阪市北区 梅田3-1-1 大丸大阪梅田店,135.49634,34.70188
LUCUA 9階店,大阪府 大阪市北区 梅田3-1-1 大丸大阪梅田店,135.49634,34.70188
LUCUA 9階店,大阪府 大阪市北区 梅田3-1-3 LUCUA　9階,135.49634,34.70188
LUCUA 2階店,大阪府 大阪市北区 梅田3-1-3 LUCUA 2階,135.49634,34.70188
阪神梅田本店 地下2階店,大阪府 大阪市北区 梅田1-13-13 阪神梅田本店,135.49776,34.70119
阪神梅田本店 9階店,大阪府 大阪市北区 梅田1-13-13 阪神梅田本店,135.49776,34.70119
阪神梅田本店 9階店,大阪府 大阪市北区 梅田1-13-13 阪神梅田本店,135.49776,34.70119
LUCUA 1100 2階 グランマルシェ店,大阪府 大阪市北区 梅田1-13-13 阪神梅田本店,135.49776,34.70119
LUCUA 1100 2階 グランマルシェ店,大阪府 大阪市北区 梅田3-1-3,135.49634,34.70188
LUCUA 1100 2階 アトリウムガーデン店,大阪府 大阪市北区 梅田3-1-3,135.49634,34.70188
LUCUA osaka 地下2階店,大阪府 大阪市北区 梅田3-1-3 LUCUA osaka,135.49634,34.70188
梅田 蔦屋書店,大阪府 大阪市北区 梅田3-1-3 LUCUA 1100 9階,135.49634,34.70188
新大阪ニッセイビル店,大阪府 大阪市淀川区 宮原3-4-30 ニッセイ新大阪ビル,135.49681,34.73383
エキマルシェ新大阪店,大阪府 大阪市淀川区 西中島5-16-1,135.5002,34.73238
JR新大阪アルデ店,大阪府 大阪市淀川区 西中島5-16-1 アルデ新大阪　（arde）,135.5002,34.73238
ＪＲ東海 新大阪駅新幹線ラチ内店,大阪府 大阪市淀川区 西中島5-16-1　新大阪駅1階 JRCP大阪支店,135.5002,34.73238
京橋 京阪モール店,大阪府 大阪市淀川区 西中島5-16-1　新大阪駅1階 JRCP大阪支店,135.5002,34.73238
京橋 京阪モール店,大阪府 大阪市都島区 東野田町2-1-38,135.53217,34.69717
京阪京橋駅片町口店,大阪府 大阪市都島区 東野田町1-6-1 Kぶらっと,135.53011,34.69633
イオンモール鶴見緑地店,大阪府 大阪市鶴見区 鶴見4-17-1 イオンモール鶴見緑地　1階,135.5666,34.70436
大阪城公園店,大阪府 大阪市中央区 大阪城3-1 JO-TERRACE OSAKA,135.52188,34.68444
大阪城公園森ノ宮店,大阪府 大阪市中央区 大阪城3-9,135.52188,34.68444
谷町筋ＮＳビル店,大阪府 大阪市中央区 谷町2-2-22 ＮＳビル 1F,135.51785,34.68623
天満橋京阪シティモール店,大阪府 大阪市中央区 天満橋京町1-1 京阪シティモール,135.51608,34.69012
ＯＢＰ松下ＩＭＰビル店,大阪府 大阪市中央区 城見1-3-7 松下IMPビル,135.53091,34.69192
淀屋橋odona店,大阪府 大阪市中央区 今橋4-1-1 淀屋橋odona B1F,135.50034,34.69093
御堂筋本町店,大阪府 大阪市中央区 本町4-2-12 野村不動産御堂筋本町ビル,135.50012,34.68339
堺筋本町店,大阪府 大阪市中央区 本町1-8-12 オーク堺筋本町ビル1F,135.50699,34.68374
南御堂ビルディング店,大阪府 大阪市中央区 久太郎町4-1-15 南御堂ビルディング,135.49985,34.68084
TSUTAYA EBISUBASHI店,大阪府 大阪市中央区 道頓堀1-8-19,135.50177,34.66844
なんばウォーク店,大阪府 大阪市中央区 千日前1 なんばウォーク5-1,135.50439,34.66762
なんば南海通店,大阪府 大阪市中央区 難波千日前12-30 難波長和ビル,135.50267,34.66485
なんば 御堂筋グランドビル店,大阪府 大阪市中央区 難波2-2-3 御堂筋グランドビル B1F,135.49985,34.66759
なんばCITY店,大阪府 大阪市中央区 難波5-1-60 なんばCITY,135.5014,34.6642
なんばスカイオ 3階店,大阪府 大阪市中央区 難波5-1-60 なんばスカイオ,135.5014,34.6642
大阪高島屋 地階西ゾーン店,大阪府 大阪市中央区 難波5-1-5 大阪高島屋,135.5014,34.6642
エディオンなんば店,大阪府 大阪市中央区 難波3-2-18 エディオンなんば本店,135.50182,34.66579
クリスタ長堀店,大阪府 大阪市中央区 難波3-2-18 エディオンなんば本店,135.50182,34.66579
クリスタ長堀店,大阪府 大阪市中央区 南船場3丁目 長堀地下街4号　CRYSTA,135.50188,34.67649
北心斎橋店,大阪府 大阪市中央区 南船場3-11-10,135.50093,34.67635
クリスタ長堀 ウエスト店,大阪府 大阪市中央区 南船場4丁目 長堀地下街7号 クリスタ長堀,135.49884,34.67651
心斎橋パルコ店,大阪府 大阪市中央区 心斎橋筋1-8-3 心斎橋パルコ,135.50037,34.67524
心斎橋BIG STEP店,大阪府 大阪市中央区 西心斎橋1-6-14 BIG STEP,135.49886,34.67233
心斎橋オーパ店,大阪府 大阪市中央区 西心斎橋1-4-3 心斎橋OPA 本館 2階,135.49988,34.67313
JR桃谷駅店,大阪府 大阪市天王寺区 堂ケ芝1-8-27,135.52773,34.65816
天王寺ミオ 本館8階店,大阪府 大阪市天王寺区 悲田院町10-39 天王寺ミオ本館,135.51465,34.64675
天王寺ミオ プラザ館店,大阪府 大阪市天王寺区 悲田院町10-48,135.51465,34.64675
天王寺ミオ 本館3階店,大阪府 大阪市天王寺区 悲田院町10-39 天王寺ミオ本館,135.51465,34.64675
あべのHoop店,大阪府 大阪市阿倍野区 阿倍野筋1-2-30 あべのHoop,135.51372,34.64507
あべのキューズモール店,大阪府 大阪市阿倍野区 阿倍野筋1-6-1 あべのキューズモール,135.5119,34.64489
あべのsolaha店,大阪府 大阪市阿倍野区 阿倍野筋1-1-43 あべのハルカス近鉄本店ウィング館3F,135.51425,34.64574
関西国際空港エアサイド店,大阪府 大阪市阿倍野区 阿倍野筋1-1-43 あべのハルカス近鉄本店ウィング館3F,135.51425,34.64574
関西国際空港エアサイド店,大阪府 泉佐野市 泉州空港北1 関西国際空港旅客ターミナルビル　3階,135.2536,34.43689
関西国際空港4階ノースゲート店,大阪府 泉南郡 田尻町泉州空港中1 関西国際空港旅客ターミナルビル4階,135.24118,34.42951
関西国際空港1階サウスゲート店,大阪府 泉南郡 田尻町泉州空港中1 関西国際空港旅客ターミナルビル1階,135.24118,34.42951
肥後橋南店,大阪府 大阪市西区 江戸堀1-2-16 肥後橋南山下ビル,135.49669,34.69197
西本町店,大阪府 大阪市西区 阿波座1-3-18 エッグビル本町,135.49712,34.68095
四ツ橋店,大阪府 大阪市西区 北堀江1-1-18 四ツ橋イーストビル,135.49699,34.67416
イオンモール大阪ドームシティ店,大阪府 大阪市西区 千代崎3-13-1,135.47734,34.66949
海遊館店,大阪府 大阪市港区 海岸通1-1-10 海遊館,135.43039,34.65598
そよら海老江店,大阪府 大阪市福島区 海老江1-5-52 そよら海老江,135.47594,34.69725
ホテル京阪　ユニバーサル・タワー店,大阪府 大阪市此花区 島屋6-2-45 ホテル京阪 ユニバーサル・タワー,135.43846,34.66882
なんばパークス店,大阪府 大阪市浪速区 難波中2-10-70 なんばパークス Tーterrace 2階,135.50211,34.66166
JR難波駅前店,大阪府 大阪市浪速区 湊町1-2-3 マルイト難波ビル B1階,135.49594,34.66644
蛍池ルシオーレ店,大阪府 豊中市 蛍池中町3-2-1 ルシオーレ（310),135.44884,34.79427
大阪空港国内線ターミナル南ゲートエリア店,大阪府 豊中市 蛍池西町3-555 大阪国際空港ターミナルビル,135.44495,34.78785
豊中ロマンチック街道店,大阪府 豊中市 向丘2-10-22,135.47292,34.80999
千里中央店,大阪府 豊中市 新千里東町1-1-3 SENRITOよみうり,135.49416,34.80881
豊中緑地公園店,大阪府 豊中市 東寺内町12-38,135.49611,34.77543
箕面小野原店,大阪府 箕面市 小野原西5-5-19,135.51245,34.83044
みのおキューズモール店,大阪府 箕面市 西宿1-17-22 みのおキューズモール,135.49023,34.83324
阪急池田駅店,大阪府 池田市 栄町1-1 阪急池田ブランマルシェ２番館,135.42563,34.82182
江坂オッツ店,大阪府 吹田市 豊津町14-8 江坂オッツ,135.49561,34.75819
吹田山田店,大阪府 吹田市 山田東2-17-5,135.52643,34.7988
ららぽーとEXPOCITY店,大阪府 吹田市 千里万博公園2-1　 ららぽーとEXPOCITY 2階 20340(店舗番号),135.53392,34.80548
関西大学 千里山店,大阪府 吹田市 千里万博公園2-1　 ららぽーとEXPOCITY 2階 20340(店舗番号),135.53392,34.80548
関西大学 千里山店,大阪府 吹田市 千里山東3-10-1,135.5107,34.77549
阪急南千里店,大阪府 吹田市 津雲台1-1-2,135.51018,34.79488
大阪大学医学部附属病院店,大阪府 吹田市 山田丘2-15 大阪大学医学部附属病院内,135.52753,34.81937
イオン北千里店,大阪府 吹田市 古江台4-2-50 ディオス北千里7番館,135.50912,34.82038
イオンタウン茨木太田店,大阪府 茨木市 城の前町2-1 イオンタウン茨木太田,135.57483,34.83771
イオンモール茨木店,大阪府 茨木市 松ケ本町8-30,135.55891,34.81097
茨木真砂店,大阪府 茨木市 真砂玉島台1-5,135.58264,34.79969
立命館大学大阪いばらき店,大阪府 茨木市 岩倉町2-150,135.56163,34.80991
高槻安満遺跡公園店,大阪府 高槻市 八丁畷町12-17,135.63031,34.85506
ＪＲ高槻駅北店,大阪府 高槻市 芥川町1-2 B-0202号 アクトアモーレ,135.61626,34.85178
松坂屋 高槻店,大阪府 高槻市 紺屋町2-1 松坂屋,135.61841,34.85057
イオンモール大日店,大阪府 守口市 大日東町1-18 イオンモール大日,135.58035,34.74885
京阪守口市駅店,大阪府 守口市 河原町1-1 エル守口,135.56644,34.73638
TSUTAYA 香里園店,大阪府 寝屋川市 香里新町31-17,135.63007,34.78496
ビバモール寝屋川店,大阪府 寝屋川市 寝屋南2-22-2 ビバモール寝屋川,135.65167,34.76649
京阪枚方市駅店,大阪府 枚方市 岡東町19-19 京阪百貨店ひらかた店1階,135.64618,34.81462
枚方 蔦屋書店,大阪府 枚方市 岡東町19-19 京阪百貨店ひらかた店1階,135.64618,34.81462
枚方 蔦屋書店,大阪府 枚方市 岡東町12-2,135.6497,34.8157
東香里店,大阪府 枚方市 高田1-15-10,135.65916,34.77768
関西外国語大学 中宮店,大阪府 枚方市 中宮東之町16-1,135.66541,34.82176
関西外国語大学 御殿山店,大阪府 枚方市 御殿山南町6-1,135.65701,34.82304
くずは美咲店,大阪府 枚方市 楠葉朝日2-20,135.6873,34.85938
くずはモール ダイニングストリート店,大阪府 枚方市 楠葉花園町15-1-112 くずはモール1階 ダイニングストリート,135.67722,34.8615
くずはモール ハナノモール店,大阪府 枚方市 楠葉花園町15-1-Z105 くずはモール1階 ハナノモール,135.67722,34.8615
アルビ住道店,大阪府 大東市 住道 2-3-1 アルビ住道内,135.62177,34.70628
イオンモール四條畷店,大阪府 四條畷市 砂4-3-2,135.62978,34.74604
近鉄東大阪店,大阪府 東大阪市 長堂1-1-1 近鉄東大阪店,135.56253,34.66411
東大阪宝持店,大阪府 東大阪市 長堂1-1-1 近鉄東大阪店,135.56253,34.66411
東大阪宝持店,大阪府 東大阪市 宝持4-2-18,135.59,34.65601
セブンパーク天美店,大阪府 松原市 天美東3-500 セブンパーク天美,135.54265,34.5929
八尾青山通り店,大阪府 八尾市 高美町3-2-24,135.6097,34.62023
アリオ八尾店,大阪府 八尾市 光町2-3 アリオ八尾,135.60582,34.63239
TSUTAYA リノアス八尾店,大阪府 八尾市 光町2-60,135.60533,34.62975
イオン藤井寺ショッピングセンター店,大阪府 藤井寺市 岡2-10-11 イオン藤井寺ショッピングセンター,135.59328,34.57389
クロスモール富田林店,大阪府 富田林市 彼方1014-1 クロスモール富田林,135.59355,34.47735
河内長野高向店,大阪府 河内長野市 高向825-1,135.55289,34.44263
堺東中央線店,大阪府 堺市堺区 北向陽町2-2-3,135.48596,34.58059
堺 泉ヶ丘駅前店,大阪府 堺市南区 茶山台1-2-3 泉ヶ丘ひろば専門店街,135.51308,34.49669
泉北槇塚台店,大阪府 堺市南区 茶山台1-2-3 泉ヶ丘ひろば専門店街,135.51308,34.49669
泉北槇塚台店,大阪府 堺市南区 釜室1000-1,135.51923,34.48034
イオンモールりんくう泉南店,大阪府 泉南市 りんくう南浜3-12,135.2672,34.38299
泉南りんくう公園店,大阪府 泉南市 りんくう南浜3-201 泉南りんくう公園内,135.2672,34.38299
イオンモール堺鉄砲町店,大阪府 堺市堺区 鉄砲町1 イオンモール堺鉄砲町,135.48112,34.59486
堺フェニックス通り 利晶の杜店,大阪府 堺市堺区 宿院町西2丁1-41,135.46997,34.57631
堺プラットプラット店,大阪府 堺市堺区 戎島町3-22-1,135.46956,34.58275
イオンモール堺北花田店,大阪府 堺市北区 東浅香山町4丁1-12,135.51372,34.58462
そよら新金岡店,大阪府 堺市北区 新金岡町4-1-11 そよら新金岡,135.51579,34.56689
堺百舌鳥店,大阪府 堺市北区 百舌鳥陵南町2-633-1,135.4926,34.54688
アリオ鳳店,大阪府 堺市西区 鳳南町3-199-12 アリオ鳳,135.45689,34.52615
和泉府中店,大阪府 和泉市 府中町4-16-3,135.42686,34.48235
ららぽーと和泉店,大阪府 和泉市 あゆみ野4-4-7,135.44867,34.43559
りんくうプレミアム・アウトレット店,大阪府 泉佐野市 りんくう往来南3‐28 りんくうプレミアム・アウトレット 1F,135.29515,34.40622
りんくうプレミアム・アウトレット シーサイド店,大阪府 泉佐野市 りんくう往来南3-28 りんくうプレミアム・アウトレット Sea Side エリア1階,135.29515,34.40622
京都四条河原町店,京都府 京都市下京区 四条通寺町東入二丁目御旅町30番地 京都セントラルイン,135.76602,35.00364
京都信用金庫本店ビル店,京都府 京都市下京区 四条通柳馬場東入立売東町7 京都信用金庫本店ビル,135.76038,35.00372
京都四条通ヤサカビル店,京都府 京都市下京区 四条通柳馬場東入立売東町7 京都信用金庫本店ビル,135.76038,35.00372
京都四条通ヤサカビル店,京都府 京都市下京区 四条通柳馬場西入ル 立売中之町106 ヤサカ四条ビル,135.76038,35.00372
ＬＡＱＵＥ四条烏丸店,京都府 京都市下京区 四条通室町東入函谷鉾町101 アーバンネット四条烏丸ビル,135.75798,35.00304
JR京都駅 新幹線中央口店,京都府 京都市下京区 東塩小路高倉町8-3 JR東海京都駅構内 ASTY京都 2階,135.76122,34.98514
京都Porta店,京都府 京都市下京区 烏丸通塩小路下ル 東塩小路町902 駅前地下街ポルタ,135.75874,34.98718
京都タワー サンド店,京都府 京都市下京区 烏丸通七条下ル 東塩小路町721-1　京都タワービル,135.76041,34.98911
JR京都駅 新幹線改札内店,京都府 京都市下京区 東塩小路町680-6 JRCP京都営業所,135.76175,34.98647
