都道府県,"東京都,市区町村","広島市,福岡市",店舗名,所在地,latitude,longitude
沖縄県,,,沖縄西原シティ店,沖縄県 中頭郡 西原町嘉手苅130 サンエー西原シティ,,
沖縄県,,,沖縄国体道路店,沖縄県 中頭郡 北谷町上勢頭813－1,,
沖縄県,,,美浜アメリカンビレッジ店,沖縄県 中頭郡 北谷町美浜16-2 美浜メディアステーション,,
沖縄県,,,イオン北谷店,沖縄県 中頭郡 北谷町美浜8-3 イオン北谷店,,
沖縄県,,,北谷国道58号店,沖縄県 中頭郡 北谷町美浜8-3 イオン北谷店,,
沖縄県,,,北谷国道58号店,沖縄県 中頭郡 北谷町美浜1-5-11,,
沖縄県,,,沖縄読谷店,沖縄県 中頭郡 読谷村古堅639-1 イオンタウン読谷ショッピングセンター,,
沖縄県,,,沖縄登川店,沖縄県 沖縄市 登川1-8-6,,
沖縄県,,,沖縄アブロうるま店,沖縄県 うるま市 豊原393-1 ABLOうるま,,
沖縄県,,,具志川メインシティ店,沖縄県 うるま市 江洲450-1 サンエー具志川メインシティ,,
沖縄県,,,沖縄本部町店,沖縄県 国頭郡 本部町山川1421-4,,
沖縄県,,,石垣空港店,沖縄県 石垣市 白保1960-104-1,,
福井県,,,福井二の宮 藤島通り店,福井県 福井市 二の宮3-2-11,,
福井県,,,フェアモール福井店,福井県 福井市 大和田2-1230 フェアモール福井,,
福井県,,,武生中央公園店,福井県 越前市 高瀬2-7-131 武生中央公園,,
福井県,,,福井花堂店,福井県 福井市 花堂南1-4-19,,
福井県,,,福井西環状　やしろ店,福井県 福井市 渕2-1717,,
福井県,,,福井県済生会病院店,福井県 福井市 和田中町舟橋7-1 福井県済生会病院,,
福井県,,,南条サービスエリア（上り線）店,福井県 南条郡 南越前町牧谷39 南条サービスエリア（上り線）,,
福井県,,,福井春江店,福井県 坂井市 春江町随応寺東46,,
石川県,,,クロスゲート金沢店,石川県 金沢市 広岡1-5-3 クロスゲ－ト金沢 1階,,
石川県,,,金沢藤江店,石川県 金沢市 藤江北4-475,,
石川県,,,金沢フォーラス6階クーゴ店,石川県 金沢市 堀川新町3-1 金沢フォーラス 6F,,
石川県,,,金沢フォーラス1階店,石川県 金沢市 堀川新町3-1 金沢フォーラス 1F,,
石川県,,,金沢百番街Rinto店,石川県 金沢市 木ノ新保町1-1 金沢百番街Rinto 1階,,
石川県,,,香林坊東急スクエア店,石川県 金沢市 香林坊2-1-1 香林坊東急スクエア,,
石川県,,,金沢鞍月店,石川県 金沢市 戸水1-429,,
石川県,,,金沢エムザ店,石川県 金沢市 武蔵町15-1 金沢エムザ,,
石川県,,,金沢大桑店,石川県 金沢市 大桑2-394,,
石川県,,,金沢有松店,石川県 金沢市 有松3-3-36,,
石川県,,,金沢野々市店,石川県 野々市市 三納1-46,,
石川県,,,イオンモール新小松店,石川県 小松市 清六町315,,
石川県,,,イオンモール白山店,石川県 白山市 横江町土地区画整理事業施行地区内1街区 イオンモール白山,,
石川県,,,TSUTAYA BOOKSTORE イオンモール白山店,石川県 白山市 横江町土地区画整理事業施行地区内1街区 イオンモール白山,,
石川県,,,フェアモール松任店,石川県 白山市 幸明町232-1 フェアモール松任,,
石川県,,,イオンモールかほく店,石川県 かほく市 内日角タ25 イオンモールかほく,,
富山県,,,富山マルート店,富山県 富山市 明輪町1-231 マルート1階,,
富山県,,,マリエとやま店,富山県 富山市 桜町1-1-61 マリエとやま 1階,,
富山県,,,富山総曲輪フェリオ店,富山県 富山市 総曲輪3-8-6 総曲輪フェリオ,,
富山県,,,富山環水公園店,富山県 富山市 湊入船町5 富山富岩運河環水公園,,
富山県,,,富山藤の木店,富山県 富山市 開1330,,
富山県,,,三井アウトレットパーク北陸小矢部店,富山県 小矢部市 西中野972-1,,
富山県,,,イオンモール高岡店,富山県 高岡市 下伏間江383,,
富山県,,,イオンモール高岡 2階 セントラルコート店,富山県 高岡市 下伏間江383 イオンモール高岡,,
富山県,,,射水歌の森運動公園店,富山県 射水市 黒河713-4,,
富山県,,,富山ファボーレ店,富山県 富山市 婦中町下轡田165-1 フューチャーシティ　ファボーレ,,
富山県,,,富山けやき通り店,富山県 富山市 布瀬町南3-6-7,,
新潟県,,,CoCoLo長岡店,新潟県 長岡市 城内町1-611-1 CoCoLo長岡2階,,
新潟県,,,長岡リバーサイド千秋店,新潟県 長岡市 千秋2-278 リバーサイド千秋,,
新潟県,,,長岡七日町店,新潟県 長岡市 七日町川原470-1,,
新潟県,,,直江津店,新潟県 上越市 西本町3-8-8 直江津ショッピングセンター 2F,,
新潟県,,,上越店,新潟県 上越市 下門前1766,,
新潟県,,,上越高田城址公園店,新潟県 上越市 本城町9-12,,
新潟県,,,柏崎穂波町店,新潟県 柏崎市 穂波町13-8,,
新潟県,,,新潟松崎店,新潟県 新潟市東区 松崎862,,
新潟県,,,CoCoLo新潟西館店,新潟県 新潟市中央区 花園1-602 CoCoLo新潟西館2階,,
新潟県,,,新潟マルタケビル店,新潟県 新潟市中央区 東大通1-4-1 マルタケビル 1階,,
新潟県,,,新潟万代シテイ店,新潟県 新潟市中央区 万代1-6-1,,
新潟県,,,イオンモール新潟南店,新潟県 新潟市江南区 下早通柳田1-1-1 イオンモール新潟南,,
新潟県,,,新潟亀田店,新潟県 新潟市江南区 鵜ノ子2-2-11,,
新潟県,,,新潟中野山店,新潟県 新潟市東区 若葉町1-1-31,,
新潟県,,,新潟紫竹山店,新潟県 新潟市中央区 紫竹山5-2-19,,
新潟県,,,新潟女池店,新潟県 新潟市中央区 女池上山2-9-19,,
新潟県,,,黒埼パーキングエリア（下り線）店,新潟県 新潟市西区 木場1206-3 黒埼パーキングエリア（下り線）,,
新潟県,,,アピタ新潟西店,新潟県 新潟市西区 小新5-7-21 アピタ 新潟西店,,
新潟県,,,新潟小新店,新潟県 新潟市西区 小新5-7-21 アピタ 新潟西店,,
新潟県,,,新潟小新店,新潟県 新潟市西区 小新南1-21-10,,
新潟県,,,三条東新保店,新潟県 三条市 東新保9-16,,
新潟県,,,新発田小舟店,新潟県 新発田市 小舟町1-8-9,,
新潟県,,,イオンモール新発田店,新潟県 新発田市 住吉町5-11-5 イオンモール新発田,,
福島県,,,福島矢野目店,福島県 福島市 南矢野目谷地70-5,,
福島県,,,福島県立医科大学附属病院店,福島県 福島市 光が丘1 福島県立医科大学附属病院,,
福島県,,,福島エスパル店,福島県 福島市 栄町1-1 エスパル福島,,
福島県,,,福島八木田店,福島県 福島市 八木田並柳117-1,,
福島県,,,郡山安積店,福島県 郡山市 安積町荒井南千保8-2,,
福島県,,,郡山コスモス通り店,福島県 郡山市 堤2-41,,
福島県,,,郡山モルティ店,福島県 郡山市 駅前2-11-1 ビッグアイ モルティ 2F,,
福島県,,,郡山駅店,福島県 郡山市 燧田195 エキナカ,,
福島県,,,郡山並木店,福島県 郡山市 並木1-12-17,,
福島県,,,カインズ会津若松店,福島県 会津若松市 神指町南四合幕内南632-1,,
福島県,,,いわき平堂ノ前店,福島県 いわき市 平堂ノ前18,,
福島県,,,いわき鹿島街道店,福島県 いわき市 常磐上矢田町戸石9-1,,
福島県,,,イオンモールいわき小名浜店,福島県 いわき市 小名浜辰巳町79 イオンモールいわき小名浜,,
宮城県,,,エスパル仙台本館店,宮城県 仙台市青葉区 中央1-1-1 エスパル仙台本館,,
宮城県,,,仙台クリスロード店,宮城県 仙台市青葉区 中央2-5-3 第二やまふくビル,,
宮城県,,,仙台南町通り店,宮城県 仙台市青葉区 中央3-7-25 ダイワロイネットホテル仙台西口,,
宮城県,,,ホテルグランテラス 仙台国分町店,宮城県 仙台市青葉区 国分町2-2-2 ホテルグランテラス仙台国分町　1F,,
宮城県,,,仙台アエル店,宮城県 仙台市青葉区 中央1-3-1 仙台ＡＥＲ,,
宮城県,,,仙台パルコ店,宮城県 仙台市青葉区 中央1-2-3 仙台パルコ,,
宮城県,,,エスパル仙台東館店,宮城県 仙台市青葉区 中央1-1-1 エスパル仙台東館 4階,,
宮城県,,,仙台フォーラス店,宮城県 仙台市青葉区 一番町3-11-15 仙台フォーラス,,
宮城県,,,利府街道店,宮城県 宮城郡 利府町中央3-20-4,,
宮城県,,,イオンモール新利府南館1階店,宮城県 宮城郡 利府町新中道3-1-1 イオンモール新利府南館,,
宮城県,,,イオンモール新利府南館2階店,宮城県 宮城郡 利府町新中道3-1-1 イオンモール新利府南館,,
宮城県,,,松島離宮店,宮城県 宮城郡 松島町松島浪打浜18 宮城県松島離宮,,
宮城県,,,仙台台原店,宮城県 仙台市青葉区 台原1-8-7,,
宮城県,,,イオンモール名取店,宮城県 名取市 杜せきのした5-3-1 イオンモール名取,,
宮城県,,,仙台市名坂店,宮城県 仙台市泉区 高玉町3-10,,
宮城県,,,泉中央セルバ店,宮城県 仙台市泉区 泉中央1-4-1 泉中央セルバ,,
宮城県,,,仙台泉パークタウン桂店,宮城県 仙台市泉区 桂1-1-1 仙台泉パークタウン桂ガーデンプラザ,,
宮城県,,,仙台泉パークタウン タピオ店,宮城県 仙台市泉区 寺岡6-5-1 泉パークタウン タピオ,,
宮城県,,,イオンモール富谷店,宮城県 富谷市 大清水1-33-1 イオンモール富谷,,
宮城県,,,ザ・モール仙台長町 Ｐａｒｔ２店,宮城県 仙台市太白区 長町7-20-3 ザ・モール仙台長町 Part2,,
宮城県,,,ザ・モール仙台長町本館店,宮城県 仙台市太白区 長町7-20-3 ザ・モール仙台長町本館3階,,
宮城県,,,仙台大野田店,宮城県 仙台市太白区 大野田4-2-1,,
宮城県,,,TSUTAYA 東仙台店,宮城県 仙台市宮城野区 東仙台4-14-1 TSUTAYA ヤマト屋書店 東仙台店,,
宮城県,,,仙台駅東口店,宮城県 仙台市宮城野区 東仙台4-14-1 TSUTAYA ヤマト屋書店 東仙台店,,
宮城県,,,仙台駅東口店,宮城県 仙台市宮城野区 榴岡1-2-10 エンドウビル 1F,,
宮城県,,,仙台六丁の目店,宮城県 仙台市若林区 六丁の目中町1-70,,
宮城県,,,TSUTAYA 仙台荒井店,宮城県 仙台市若林区 なないろの里3-3-28 クロスモール仙台荒井,,
宮城県,,,蔦屋書店 多賀城市立図書館店,宮城県 多賀城市 中央2-4-3,,
宮城県,,,イオンモール石巻店,宮城県 石巻市 茜平4-104 イオンモール石巻,,
宮城県,,,石巻バイパス店,宮城県 石巻市 新橋10-30,,
宮城県,,,古川店,宮城県 大崎市 古川旭2-3-15,,
山形県,,,山形エスパル店,山形県 山形市 香澄町1-1-1 エスパル山形,,
山形県,,,山形馬見ヶ崎店,山形県 山形市 馬見ヶ崎2-7-28,,
山形県,,,山形県立中央病院店,山形県 山形市 青柳1800 山形県立中央病院,,
山形県,,,山形白山店,山形県 山形市 白山3-9-24,,
山形県,,,米沢春日店,山形県 米沢市 春日2-13-27,,
山形県,,,イオンモール天童店,山形県 天童市 芳賀タウン北4-1-1 イオンモール天童,,
山形県,,,鶴岡店,山形県 鶴岡市 上畑町3-30,,
山形県,,,酒田みずほ店,山形県 酒田市 みずほ1-20-6,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
